1,0,0
2,19.22667,4669.767
3,37.24484,5207.8
4,55.91151,5681.333
5,74.57817,6153.6
6,93.24484,6261.7
7,111.3036,5224.167
8,129.7341,6970.2
9,148.4008,7152.333
10,166.8148,7093.1
11,185.1826,5682.333
12,203.8492,5684.733
13,222.2748,6467.333
14,240.9415,5997.5
15,259.6082,6632.933
16,277.9985,7261.1
17,296.6652,6745.533
